select customer_id , amount,
Rank() OVER( PARTITION BY customer_id ORDER BY amount desc) RankAmount
from payment
order by customer_id asc

C_ID	Amount	Rank
451	1.99	24
451	1.99	24
451	0.99	26
451	0.99	26
451	0.99	26
451	0.99	26
451	0.99	26
452	6.99	1
452	6.99	1
452	6.99	1
452	5.99	4
452	4.99	5
452	4.99	5
452	4.99	5
452	4.99	5
452	4.99	5
452	4.99	5
452	4.99	5
452	3.99	12
452	3.99	12
452	3.99	12
452	3.99	12
452	2.99	16
452	2.99	16
452	2.99	16
452	1.99	19
452	1.99	19
452	0.99	21
452	0.99	21
452	0.99	21
452	0.99	21
452	0.99	21
452	0.99	21
452	0.99	21
452	0.99	21
452	0.99	21
453	8.99	1
453	7.99	2
453	7.99	2
453	6.99	4
453	6.99	4
453	6.99	4
453	5.99	7
453	5.99	7
453	4.99	9
453	4.99	9
453	4.99	9
453	4.99	9
453	4.99	9
453	4.99	9
453	4.99	9
453	4.99	9
453	2.99	17
453	2.99	17
453	2.99	17
453	1.99	20
453	0.99	21
453	0.99	21
453	0.99	21
454	9.99	1
454	9.99	1
454	8.99	3
454	8.99	3
454	7.99	5
454	7.99	5
454	6.99	7
454	5.99	8
454	5.99	8
454	4.99	10
454	4.99	10
454	4.99	10
454	4.99	10
454	4.99	10
454	4.99	10
454	4.99	10
454	3.99	17
454	3.99	17
454	2.99	19
454	2.99	19
454	2.99	19
454	2.99	19
454	2.99	19
454	2.99	19
454	1.99	25
454	1.99	25
454	0.99	27
454	0.99	27
454	0.99	27
454	0.99	27
454	0.99	27
454	0.99	27
455	8.99	1
455	6.99	2
455	5.99	3
455	4.99	4
455	4.99	4
455	4.99	4
455	4.99	4
455	4.99	4
455	4.99	4
455	4.99	4
455	2.99	11
455	2.99	11
455	2.99	11
455	2.99	11
455	2.99	11
455	2.99	11
455	2.99	11
455	1.99	18
455	1.99	18
455	1.99	18
455	0.99	21
455	0.99	21
456	8.99	1
456	7.99	2
456	6.99	3
456	5.99	4
456	5.99	4
456	4.99	6
456	4.99	6
456	4.99	6
456	4.99	6
456	4.99	6
456	3.99	11
456	3.99	11
456	2.99	13
456	2.99	13
456	2.99	13
456	2.99	13
456	2.99	13
456	2.99	13
456	2.99	13
456	1.99	20
456	0.99	21
456	0.99	21
456	0.99	21
456	0.99	21
457	10.99	1
457	7.99	2
457	7.99	2
457	6.99	4
457	6.99	4
457	5.99	6
457	4.99	7
457	4.99	7
457	4.99	7
457	4.99	7
457	4.99	7
457	3.99	12
457	3.99	12
457	3.98	14
457	2.99	15
457	2.99	15
457	2.99	15
457	2.99	15
457	2.99	15
457	1.99	20
457	0.99	21
457	0.99	21
457	0.99	21
457	0.99	21
457	0.99	21
457	0.99	21
457	0.00	27
458	7.99	1
458	5.99	2
458	5.99	2
458	4.99	4
458	4.99	4
458	4.99	4
458	3.99	7
458	3.99	7
458	2.99	9
458	2.99	9
458	2.99	9
458	2.99	9
458	2.99	9
458	2.99	9
458	1.99	15
458	0.99	16
458	0.99	16
458	0.99	16
458	0.99	16
459	10.99	1
459	10.99	1
459	9.99	3
459	9.99	3
459	7.99	5
459	7.99	5
459	6.99	7
459	6.99	7
459	6.99	7
459	6.99	7
459	6.99	7
459	5.99	12
459	5.99	12
459	4.99	14
459	4.99	14
459	4.99	14
459	4.99	14
459	4.99	14
459	4.99	14
459	4.99	14
459	4.99	14
459	3.99	22
459	3.99	22
459	3.99	22
459	2.99	25
459	2.99	25
459	2.99	25
459	2.99	25
459	2.99	25
459	2.99	25
459	2.99	25
459	0.99	32
459	0.99	32
459	0.99	32
459	0.99	32
459	0.99	32
459	0.99	32
460	10.99	1
460	8.99	2
460	7.99	3
460	6.99	4
460	5.99	5
460	5.99	5
460	5.99	5
460	4.99	8
460	4.99	8
460	4.99	8
460	3.99	11
460	3.99	11
460	3.99	11
460	3.99	11
460	2.99	15
460	2.99	15
460	2.99	15
460	1.99	18
460	0.99	19
460	0.99	19
460	0.99	19
461	7.99	1
461	6.99	2
461	5.99	3
461	4.99	4
461	4.99	4
461	4.99	4
461	4.99	4
461	4.99	4
461	4.99	4
461	2.99	10
461	2.99	10
461	2.99	10
461	2.99	10
461	2.99	10
461	2.99	10
461	2.99	10
461	2.99	10
461	2.99	10
461	2.99	10
461	2.99	10
461	0.99	21
461	0.99	21
461	0.99	21
461	0.99	21
461	0.99	21
461	0.99	21
461	0.99	21
462	9.99	1
462	8.99	2
462	8.99	2
462	8.99	2
462	8.99	2
462	7.99	6
462	7.99	6
462	6.99	8
462	6.99	8
462	6.99	8
462	5.99	11
462	4.99	12
462	4.99	12
462	4.99	12
462	4.99	12
462	4.99	12
462	4.99	12
462	3.99	18
462	3.99	18
462	2.99	20
462	2.99	20
462	2.99	20
462	2.99	20
462	2.99	20
462	2.99	20
462	2.99	20
462	0.99	27
462	0.99	27
462	0.99	27
462	0.99	27
462	0.99	27
463	7.99	1
463	7.99	1
463	7.99	1
463	6.99	4
463	6.99	4
463	4.99	6
463	4.99	6
463	4.99	6
463	3.99	9
463	2.99	10
463	2.99	10
463	2.99	10
463	2.99	10
463	2.99	10
463	2.99	10
463	2.99	10
463	2.99	10
463	2.99	10
463	0.99	19
463	0.99	19
463	0.99	19
463	0.99	19
463	0.99	19
463	0.99	19
464	8.99	1
464	6.99	2
464	6.99	2
464	5.99	4
464	5.99	4
464	4.99	6
464	4.99	6
464	4.99	6
464	4.99	6
464	3.99	10
464	2.99	11
464	2.99	11
464	1.99	13
464	0.99	14
465	8.99	1
465	6.99	2
465	4.99	3
465	4.99	3
465	4.99	3
465	4.99	3
465	4.99	3
465	4.99	3
465	3.99	9
465	3.99	9
465	3.99	9
465	2.99	12
465	2.99	12
465	2.99	12
465	0.99	15
465	0.99	15
466	8.99	1
466	7.99	2
466	7.99	2
466	7.99	2
466	6.99	5
466	5.99	6
466	4.99	7
466	4.99	7
466	4.99	7
466	4.99	7
466	4.99	7
466	4.99	7
466	3.99	13
466	3.99	13
466	2.99	15
466	2.99	15
466	2.99	15
466	2.99	15
466	2.99	15
466	0.99	20
466	0.99	20
466	0.99	20
467	9.99	1
467	9.99	1
467	8.99	3
467	8.99	3
467	7.99	5
467	6.99	6
467	6.99	6
467	6.99	6
467	5.99	9
467	4.99	10
467	4.99	10
467	4.99	10
467	4.99	10
467	4.99	10
467	4.99	10
467	3.99	16
467	2.99	17
467	2.99	17
467	2.99	17
467	2.99	17
467	2.99	17
467	2.99	17
467	2.99	17
467	2.99	17
467	0.99	25
467	0.99	25
467	0.99	25
467	0.99	25
468	10.99	1
468	9.99	2
468	9.99	2
468	8.99	4
468	6.99	5
468	6.99	5
468	6.99	5
468	5.99	8
468	5.99	8
468	5.99	8
468	4.99	11
468	4.99	11
468	4.99	11
468	4.99	11
468	4.99	11
468	4.99	11
468	4.99	11
468	3.99	18
468	3.99	18
468	3.99	18
468	2.99	21
468	2.99	21
468	2.99	21
468	2.99	21
468	2.99	21
468	2.99	21
468	2.99	21
468	1.99	28
468	0.99	29
468	0.99	29
468	0.99	29
468	0.99	29
468	0.99	29
468	0.99	29
469	10.99	1
469	9.99	2
469	9.99	2
469	7.99	4
469	6.99	5
469	6.99	5
469	6.99	5
469	6.99	5
469	4.99	9
469	4.99	9
469	4.99	9
469	4.99	9
469	4.99	9
469	4.99	9
469	4.99	9
469	4.99	9
469	4.99	9
469	4.99	9
469	4.99	9
469	3.99	20
469	3.99	20
469	3.99	20
469	2.99	23
469	2.99	23
469	2.99	23
469	2.99	23
469	2.99	23
469	2.99	23
469	0.99	29
469	0.99	29
469	0.99	29
469	0.99	29
469	0.99	29
469	0.99	29
469	0.99	29
470	10.99	1
470	10.99	1
470	8.99	3
470	8.99	3
470	7.99	5
470	6.99	6
470	6.99	6
470	5.99	8
470	5.99	8
470	5.99	8
470	4.99	11
470	4.99	11
470	4.99	11
470	4.99	11
470	4.99	11
470	4.99	11
470	4.99	11
470	4.99	11
470	4.99	11
470	4.99	11
470	4.99	11
470	3.99	22
470	3.99	22
470	2.99	24
470	2.99	24
470	2.99	24
470	1.99	27
470	0.99	28
470	0.99	28
470	0.99	28
470	0.99	28
471	8.99	1
471	7.99	2
471	7.99	2
471	5.99	4
471	5.99	4
471	5.99	4
471	4.99	7
471	4.99	7
471	4.99	7
471	4.99	7
471	4.99	7
471	4.99	7
471	3.99	13
471	2.99	14
471	2.99	14
471	2.99	14
471	2.99	14
471	2.99	14
471	2.99	14
471	2.99	14
471	2.99	14
471	1.99	22
471	0.99	23
471	0.99	23
471	0.99	23
471	0.99	23
472	8.99	1
472	6.99	2
472	6.99	2
472	6.99	2
472	6.99	2
472	6.99	2
472	6.99	2
472	5.99	8
472	5.99	8
472	5.99	8
472	5.99	8
472	5.99	8
472	4.99	13
472	4.99	13
472	4.99	13
472	4.99	13
472	4.99	13
472	4.99	13
472	4.99	13
472	3.99	20
472	2.99	21
472	2.99	21
472	2.99	21
472	0.99	24
472	0.99	24
472	0.99	24
473	8.99	1
473	7.99	2
473	7.99	2
473	5.99	4
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	4.99	5
473	2.99	18
473	2.99	18
473	2.99	18
473	2.99	18
473	2.99	18
473	2.99	18
473	1.99	24
473	0.99	25
473	0.99	25
473	0.99	25
473	0.99	25
473	0.99	25
473	0.99	25
473	0.99	25
474	8.99	1
474	7.99	2
474	7.99	2
474	6.99	4
474	5.99	5
474	4.99	6
474	4.99	6
474	4.99	6
474	4.99	6
474	4.99	6
474	2.99	11
474	2.99	11
474	2.99	11
474	2.99	11
474	2.99	11
474	2.99	11
474	2.99	11
474	1.99	18
474	0.99	19
474	0.99	19
474	0.99	19
474	0.99	19
474	0.99	19
474	0.99	19
474	0.99	19
475	9.99	1
475	7.99	2
475	7.99	2
475	6.99	4
475	5.99	5
475	5.99	5
475	5.99	5
475	4.99	8
475	4.99	8
475	4.99	8
475	4.99	8
475	3.99	12
475	3.99	12
475	2.99	14
475	2.99	14
475	2.99	14
475	2.99	14
475	1.99	18
475	1.99	18
475	0.99	20
475	0.99	20
475	0.99	20
476	9.99	1
476	7.99	2
476	6.99	3
476	6.99	3
476	5.99	5
476	5.99	5
476	4.99	7
476	4.99	7
476	4.99	7
476	4.99	7
476	4.99	7
476	3.99	12
476	3.99	12
476	2.99	14
476	2.99	14
476	0.99	16
476	0.99	16
476	0.99	16
476	0.99	16
476	0.99	16
477	10.99	1
477	10.99	1
477	8.99	3
477	7.99	4
477	6.99	5
477	6.99	5
477	5.99	7
477	5.99	7
477	4.99	9
477	4.99	9
477	4.99	9
477	3.99	12
477	2.99	13
477	2.99	13
477	2.99	13
477	2.99	13
477	2.99	13
477	2.99	13
477	2.99	13
477	0.99	20
477	0.99	20
478	8.99	1
478	6.99	2
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	4.99	3
478	2.99	15
478	2.99	15
478	2.99	15
478	0.99	18
478	0.99	18
479	8.99	1
479	8.99	1
479	8.99	1
479	8.99	1
479	7.99	5
479	7.99	5
479	7.99	5
479	6.99	8
479	6.99	8
479	5.99	10
479	4.99	11
479	4.99	11
479	4.99	11
479	4.99	11
479	3.99	15
479	3.99	15
479	2.99	17
479	2.99	17
479	2.99	17
479	2.99	17
479	2.99	17
479	2.99	17
479	1.99	23
479	1.99	23
479	0.99	25
479	0.99	25
479	0.99	25
479	0.99	25
479	0.99	25
480	9.99	1
480	9.99	1
480	7.99	3
480	6.99	4
480	5.99	5
480	4.99	6
480	4.99	6
480	4.99	6
480	4.99	6
480	4.99	6
480	2.99	11
480	2.99	11
480	2.99	11
480	2.99	11
480	1.99	15
480	0.99	16
480	0.99	16
480	0.99	16
480	0.99	16
481	10.99	1
481	7.99	2
481	6.99	3
481	6.99	3
481	4.99	5
481	4.99	5
481	4.99	5
481	4.99	5
481	4.99	5
481	4.99	5
481	4.99	5
481	4.99	5
481	4.99	5
481	3.99	14
481	2.99	15
481	2.99	15
481	2.99	15
481	2.99	15
481	2.99	15
481	2.99	15
481	1.99	21
481	1.99	21
481	0.99	23
481	0.99	23
481	0.99	23
481	0.99	23
481	0.99	23
481	0.99	23
482	8.99	1
482	8.99	1
482	7.99	3
482	6.99	4
482	6.99	4
482	6.99	4
482	6.99	4
482	5.99	8
482	5.99	8
482	4.99	10
482	4.99	10
482	4.99	10
482	4.99	10
482	4.99	10
482	4.99	10
482	4.99	10
482	3.99	17
482	2.99	18
482	2.99	18
482	2.99	18
482	2.99	18
482	2.99	18
482	2.99	18
482	0.99	24
482	0.99	24
482	0.99	24
483	9.99	1
483	8.99	2
483	7.99	3
483	6.99	4
483	4.99	5
483	4.99	5
483	4.99	5
483	4.99	5
483	4.99	5
483	4.99	5
483	4.99	5
483	3.99	12
483	2.99	13
483	2.99	13
483	0.99	15
483	0.99	15
483	0.99	15
484	9.99	1
484	8.99	2
484	7.99	3
484	6.99	4
484	6.99	4
484	6.99	4
484	5.99	7
484	5.99	7
484	5.99	7
484	4.99	10
484	4.99	10
484	4.99	10
484	4.99	10
484	4.99	10
484	4.99	10
484	4.99	10
484	3.99	17
484	3.99	17
484	3.99	17
484	2.99	20
484	2.99	20
484	2.99	20
484	2.99	20
484	0.99	24
484	0.99	24
484	0.99	24
484	0.99	24
485	8.99	1
485	8.99	1
485	6.99	3
485	6.99	3
485	4.99	5
485	4.99	5
485	4.99	5
485	4.99	5
485	4.99	5
485	4.99	5
485	4.99	5
485	3.99	12
485	3.99	12
485	3.99	12
485	3.99	12
485	2.99	16
485	2.99	16
485	2.99	16
485	2.99	16
485	2.99	16
485	2.99	16
485	2.99	16
485	2.99	16
485	1.99	24
485	0.99	25
485	0.99	25
485	0.99	25
485	0.99	25
486	8.99	1
486	7.99	2
486	5.99	3
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	4.99	4
486	2.99	16
486	2.99	16
486	2.99	16
486	2.99	16
486	2.99	16
486	0.99	21
486	0.99	21
486	0.99	21
487	9.99	1
487	7.99	2
487	7.99	2
487	7.99	2
487	6.99	5
487	6.99	5
487	5.99	7
487	5.99	7
487	5.99	7
487	4.99	10
487	4.99	10
487	4.99	10
487	3.99	13
487	3.99	13
487	3.99	13
487	2.99	16
487	2.99	16
487	2.99	16
487	2.99	16
487	2.99	16
487	2.99	16
487	2.99	16
487	1.99	23
487	1.99	23
487	0.99	25
487	0.99	25
488	8.99	1
488	6.99	2
488	5.99	3
488	5.99	3
488	5.99	3
488	5.99	3
488	5.99	3
488	5.99	3
488	5.99	3
488	5.99	3
488	4.99	11
488	3.99	12
488	3.99	12
488	2.99	14
488	2.99	14
488	2.99	14
488	2.99	14
488	2.99	14
488	0.99	19
488	0.99	19
488	0.99	19
488	0.99	19
489	9.99	1
489	7.99	2
489	6.99	3
489	6.99	3
489	6.99	3
489	5.99	6
489	4.99	7
489	4.99	7
489	4.99	7
489	4.99	7
489	4.99	7
489	4.99	7
489	3.99	13
489	3.99	13
489	2.99	15
489	2.99	15
489	0.99	17
489	0.99	17
489	0.99	17
490	8.99	1
490	7.99	2
490	7.99	2
490	7.99	2
490	6.99	5
490	5.99	6
490	5.99	6
490	4.99	8
490	4.99	8
490	4.99	8
490	4.99	8
490	4.99	8
490	4.99	8
490	3.99	14
490	2.99	15
490	2.99	15
490	2.99	15
490	2.99	15
490	2.99	15
490	2.99	15
490	0.99	21
490	0.99	21
491	8.99	1
491	7.99	2
491	6.99	3
491	6.99	3
491	6.99	3
491	6.99	3
491	5.99	7
491	4.99	8
491	4.99	8
491	4.99	8
491	4.99	8
491	4.99	8
491	4.99	8
491	4.99	8
491	4.99	8
491	4.99	8
491	3.99	17
491	3.99	17
491	2.99	19
491	2.99	19
491	2.99	19
491	2.99	19
491	2.99	19
491	0.99	24
491	0.99	24
492	9.99	1
492	8.99	2
492	6.99	3
492	4.99	4
492	4.99	4
492	4.99	4
492	4.99	4
492	2.99	8
492	2.99	8
492	2.99	8
492	2.99	8
492	1.99	12
492	0.99	13
492	0.99	13
492	0.99	13
493	7.99	1
493	7.99	1
493	7.99	1
493	6.99	4
493	6.99	4
493	6.99	4
493	5.99	7
493	4.99	8
493	4.99	8
493	4.99	8
493	4.99	8
493	4.99	8
493	4.99	8
493	3.99	14
493	2.99	15
493	2.99	15
493	2.99	15
493	2.99	15
493	2.99	15
493	2.99	15
493	0.99	21
493	0.99	21
494	9.99	1
494	8.99	2
494	7.99	3
494	7.99	3
494	7.99	3
494	6.99	6
494	5.99	7
494	5.99	7
494	5.99	7
494	4.99	10
494	4.99	10
494	4.99	10
494	4.99	10
494	4.99	10
494	3.99	15
494	3.99	15
494	3.99	15
494	3.99	15
494	2.99	19
494	2.99	19
494	2.99	19
494	2.99	19
494	2.99	19
494	2.99	19
494	2.99	19
494	1.99	26
494	0.99	27
494	0.99	27
494	0.99	27
494	0.99	27
495	9.99	1
495	7.99	2
495	7.99	2
495	7.99	2
495	5.99	5
495	5.99	5
495	5.99	5
495	5.99	5
495	4.99	9
495	4.99	9
495	4.99	9
495	4.99	9
495	4.99	9
495	3.99	14
495	3.99	14
495	2.99	16
495	2.99	16
495	2.99	16
495	2.99	16
495	2.99	16
495	1.99	21
495	0.99	22
495	0.99	22
495	0.99	22
496	7.99	1
496	7.99	1
496	6.99	3
496	5.99	4
496	5.99	4
496	4.99	6
496	4.99	6
496	4.99	6
496	4.99	6
496	3.99	10
496	3.99	10
496	2.99	12
496	2.99	12
496	2.99	12
496	2.99	12
496	2.99	12
496	2.99	12
496	0.99	18
496	0.99	18
497	9.99	1
497	8.99	2
497	7.99	3
497	7.99	3
497	6.99	5
497	6.99	5
497	5.99	7
497	5.99	7
497	4.99	9
497	4.99	9
497	4.99	9
497	4.99	9
497	4.99	9
497	4.99	9
497	4.99	9
497	4.99	9
497	2.99	17
497	2.99	17
497	2.99	17
497	2.99	17
497	2.99	17
497	0.99	22
497	0.99	22
497	0.99	22
497	0.99	22
497	0.99	22
497	0.99	22
498	6.99	1
498	6.99	1
498	6.99	1
498	4.99	4
498	4.99	4
498	4.99	4
498	4.99	4
498	4.99	4
498	4.99	4
498	2.99	10
498	2.99	10
498	2.99	10
498	2.99	10
498	2.99	10
498	2.99	10
498	2.99	10
498	2.99	10
498	1.99	18
498	0.99	19
498	0.99	19
498	0.99	19
498	0.99	19
498	0.99	19
498	0.99	19
499	8.99	1
499	7.99	2
499	7.99	2
499	7.99	2
499	6.99	5
499	4.99	6
499	4.99	6
499	4.99	6
499	4.99	6
499	4.99	6
499	4.99	6
499	4.99	6
499	4.99	6
499	3.99	14
499	3.99	14
499	3.99	14
499	3.99	14
499	3.99	14
499	2.99	19
499	2.99	19
499	2.99	19
499	2.99	19
499	1.99	23
499	1.99	23
499	0.99	25
499	0.99	25
499	0.99	25
499	0.99	25
499	0.99	25
500	6.99	1
500	6.99	1
500	6.99	1
500	5.99	4
500	5.99	4
500	4.99	6
500	4.99	6
500	4.99	6
500	4.99	6
500	4.99	6
500	3.99	11
500	3.99	11
500	3.99	11
500	2.99	14
500	2.99	14
500	2.99	14
500	2.99	14
500	2.99	14
500	2.99	14
500	2.99	14
500	1.99	21
500	0.99	22
500	0.99	22
500	0.99	22
500	0.99	22
501	7.99	1
501	7.99	1
501	6.99	3
501	6.99	3
501	6.99	3
501	5.99	6
501	5.99	6
501	4.99	8
501	4.99	8
501	4.99	8
501	4.99	8
501	2.99	12
501	2.99	12
501	2.99	12
501	2.99	12
501	1.99	16
501	1.99	16
501	0.99	18
501	0.99	18
502	9.99	1
502	8.99	2
502	8.99	2
502	7.99	4
502	7.99	4
502	5.99	6
502	4.99	7
502	4.99	7
502	4.99	7
502	4.99	7
502	4.99	7
502	4.99	7
502	4.99	7
502	4.99	7
502	4.99	7
502	4.99	7
502	3.99	17
502	3.99	17
502	3.99	17
502	2.99	20
502	2.99	20
502	2.99	20
502	2.99	20
502	0.99	24
502	0.99	24
502	0.99	24
502	0.99	24
502	0.99	24
502	0.99	24
502	0.99	24
503	6.99	1
503	6.99	1
503	4.99	3
503	4.99	3
503	4.99	3
503	4.99	3
503	4.99	3
503	4.99	3
503	4.99	3
503	4.99	3
503	3.99	11
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	2.99	12
503	1.99	24
503	0.99	25
503	0.99	25
503	0.99	25
503	0.99	25
504	9.99	1
504	9.99	1
504	8.99	3
504	6.99	4
504	6.99	4
504	6.99	4
504	6.99	4
504	5.99	8
504	5.99	8
504	4.99	10
504	4.99	10
504	4.99	10
504	3.99	13
504	3.99	13
504	2.99	15
504	2.99	15
504	2.99	15
504	2.99	15
504	2.99	15
504	2.99	15
504	1.99	21
504	1.99	21
504	1.99	21
504	0.99	24
504	0.99	24
505	9.99	1
505	7.99	2
505	6.99	3
505	5.99	4
505	5.99	4
505	5.99	4
505	5.99	4
505	4.99	8
505	4.99	8
505	4.99	8
505	4.99	8
505	4.99	8
505	3.99	13
505	2.99	14
505	2.99	14
505	2.99	14
505	2.99	14
505	0.99	18
505	0.99	18
506	9.99	1
506	9.99	1
506	9.99	1
506	8.99	4
506	7.99	5
506	6.99	6
506	6.99	6
506	6.99	6
506	6.99	6
506	5.99	10
506	4.99	11
506	4.99	11
506	3.99	13
506	2.99	14
506	2.99	14
506	2.99	14
506	2.99	14
506	2.99	14
506	2.99	14
506	1.99	20
506	1.99	20
506	0.99	22
506	0.99	22
506	0.99	22
506	0.99	22
506	0.99	22
506	0.99	22
506	0.99	22
507	6.99	1
507	6.99	1
507	5.99	3
507	5.99	3
507	4.99	5
507	4.99	5
507	4.99	5
507	4.99	5
507	4.99	5
507	4.99	5
507	4.99	5
507	2.99	12
507	2.99	12
507	2.99	12
507	2.99	12
507	2.99	12
507	2.99	12
507	2.99	12
507	2.99	12
507	1.99	20
507	0.99	21
507	0.99	21
507	0.99	21
508	9.99	1
508	8.99	2
508	8.99	2
508	7.99	4
508	6.99	5
508	6.99	5
508	6.99	5
508	6.99	5
508	5.99	9
508	5.99	9
508	4.99	11
508	4.99	11
508	4.99	11
508	4.99	11
508	4.99	11
508	3.99	16
508	2.99	17
508	2.99	17
508	2.99	17
508	2.99	17
508	2.99	17
508	0.99	22
508	0.99	22
509	8.99	1
509	6.99	2
509	6.99	2
509	5.99	4
509	5.99	4
509	5.99	4
509	5.99	4
509	4.99	8
509	4.99	8
509	4.99	8
509	4.99	8
509	4.99	8
509	2.99	13
509	2.99	13
509	2.99	13
509	2.99	13
509	1.99	17
509	0.99	18
510	9.99	1
510	8.99	2
510	8.99	2
510	8.99	2
510	7.99	5
510	5.99	6
510	5.99	6
510	4.99	8
510	4.99	8
510	4.99	8
510	4.99	8
510	4.99	8
510	3.99	13
510	2.99	14
510	2.99	14
510	2.99	14
510	1.99	17
510	0.99	18
510	0.99	18
510	0.99	18
510	0.99	18
510	0.99	18
510	0.99	18
511	10.99	1
511	6.99	2
511	6.99	2
511	6.99	2
511	4.99	5
511	4.99	5
511	4.99	5
511	4.99	5
511	4.99	5
511	4.99	5
511	4.99	5
511	4.99	5
511	3.99	13
511	2.99	14
511	2.99	14
511	2.99	14
511	2.99	14
511	0.99	18
511	0.99	18
511	0.99	18
511	0.99	18
511	0.99	18
512	9.99	1
512	8.99	2
512	6.99	3
512	6.99	3
512	6.99	3
512	5.99	6
512	4.99	7
512	4.99	7
512	4.99	7
512	4.99	7
512	4.99	7
512	4.99	7
512	4.99	7
512	3.99	14
512	3.99	14
512	3.99	14
512	3.99	14
512	2.99	18
512	2.99	18
512	2.99	18
512	2.99	18
512	2.99	18
512	0.99	23
512	0.99	23
512	0.99	23
512	0.99	23
513	9.99	1
513	7.99	2
513	7.99	2
513	7.99	2
513	6.99	5
513	5.99	6
513	5.99	6
513	5.99	6
513	5.99	6
513	4.99	10
513	4.99	10
513	4.99	10
513	4.99	10
513	4.99	10
513	4.99	10
513	4.99	10
513	4.99	10
513	4.99	10
513	3.99	19
513	3.99	19
513	3.99	19
513	2.99	22
513	2.99	22
513	2.99	22
513	2.99	22
513	2.99	22
513	2.99	22
513	1.99	28
513	0.99	29
513	0.99	29
514	5.99	1
514	5.99	1
514	4.99	3
514	4.99	3
514	4.99	3
514	4.99	3
514	4.99	3
514	3.99	8
514	3.99	8
514	3.99	8
514	2.99	11
514	2.99	11
514	2.99	11
514	2.99	11
514	1.99	15
514	1.99	15
514	0.99	17
514	0.99	17
514	0.99	17
514	0.99	17
514	0.99	17
515	8.99	1
515	6.99	2
515	6.99	2
515	5.99	4
515	5.99	4
515	4.99	6
515	4.99	6
515	4.99	6
515	4.99	6
515	4.99	6
515	4.99	6
515	4.99	6
515	4.99	6
515	4.99	6
515	3.99	15
515	3.99	15
515	3.99	15
515	3.99	15
515	3.99	15
515	2.99	20
515	2.99	20
515	0.99	22
515	0.99	22
515	0.99	22
515	0.99	22
515	0.99	22
516	10.99	1
516	8.99	2
516	6.99	3
516	6.99	3
516	5.99	5
516	5.98	6
516	4.99	7
516	4.99	7
516	4.99	7
516	4.99	7
516	4.99	7
516	3.99	12
516	2.99	13
516	2.99	13
516	1.99	15
516	1.99	15
516	1.99	15
516	0.99	18
516	0.99	18
516	0.99	18
516	0.99	18
516	0.99	18
516	0.99	18
516	0.00	24
517	8.99	1
517	7.99	2
517	5.99	3
517	5.99	3
517	4.99	5
517	4.99	5
517	4.99	5
517	4.99	5
517	4.99	5
517	4.99	5
517	4.99	5
517	4.99	5
517	4.99	5
517	4.99	5
517	3.99	15
517	3.99	15
517	2.99	17
517	2.99	17
517	2.99	17
517	0.99	20
517	0.99	20
517	0.99	20
517	0.99	20
517	0.99	20
518	7.99	1
518	6.99	2
518	6.99	2
518	6.99	2
518	6.99	2
518	5.99	6
518	5.99	6
518	4.99	8
518	4.99	8
518	4.99	8
518	4.99	8
518	4.99	8
518	3.99	13
518	3.99	13
518	3.99	13
518	2.99	16
518	2.99	16
518	2.99	16
518	2.99	16
518	2.99	16
518	2.99	16
518	2.99	16
518	0.99	23
518	0.99	23
518	0.99	23
519	8.99	1
519	7.99	2
519	7.99	2
519	7.99	2
519	7.99	2
519	6.99	6
519	5.99	7
519	5.99	7
519	5.99	7
519	4.99	10
519	4.99	10
519	3.99	12
519	2.99	13
519	2.99	13
519	2.99	13
519	2.99	13
519	2.99	13
519	0.99	18
519	0.99	18
519	0.99	18
519	0.99	18
519	0.99	18
520	10.99	1
520	7.99	2
520	7.99	2
520	6.99	4
520	5.99	5
520	5.99	5
520	5.99	5
520	5.99	5
520	4.99	9
520	4.99	9
520	4.99	9
520	4.99	9
520	4.99	9
520	4.99	9
520	4.99	9
520	3.99	16
520	2.99	17
520	2.99	17
520	2.99	17
520	2.99	17
520	2.99	17
520	2.99	17
520	2.99	17
520	2.99	17
520	0.99	25
520	0.99	25
520	0.99	25
520	0.99	25
520	0.99	25
520	0.99	25
520	0.99	25
521	7.99	1
521	6.99	2
521	5.99	3
521	4.99	4
521	4.99	4
521	4.99	4
521	4.99	4
521	4.99	4
521	3.99	9
521	3.99	9
521	2.99	11
521	2.99	11
521	2.99	11
521	2.99	11
521	2.99	11
521	2.99	11
521	1.99	17
521	1.99	17
521	0.99	19
521	0.99	19
521	0.99	19
521	0.99	19
521	0.99	19
522	9.99	1
522	8.99	2
522	7.99	3
522	7.99	3
522	7.99	3
522	6.99	6
522	6.99	6
522	6.99	6
522	6.99	6
522	6.99	6
522	6.99	6
522	5.99	12
